Key,Source,Context,Changes,English
eyeglasses,items,Clothes,New,"Strоng glаssеs"
facialPiercings,items,Clothes,New,"Лицевой пирсинг"
facialPiercingsDesc,items,Clothes,New,"Риск заражения - не достаточно сложное испытание? Попробуйте вставить пирсинг сомнительного происхождения в вашу кожу!"
fakeCabinetDoorTrap1x1Sheet,blocks,Block,New,"Ложная дверца шкафа 1x1"
fakeCabinetDoorTrap1x1SheetMetal,blocks,Block,New,"Ложная дверца шкафа 1x1 (металл)"
fakeCabinetDoorTrap1x2Sheet,blocks,Block,New,"Ложная дверца шкафа 1x2"
fakeCabinetDoorTrap1x2SheetMetal,blocks,Block,New,"Ложная дверца шкафа 1x2 (металл)"
fakeCabinetDoorTrapGroupDesc,blocks,Block,New,"Зомби могут видеть через этот блок. Смысл этого блока в том, что спрятанный зомби может увидеть игрока и вырваться из неё."
faucet02,blocks,Block,KgNone,"Смеситель"
faucet04,blocks,Block,KgNone,"Смеситель"
faucetBrass02,blocks,Block,KgNone,"Латунный смеситель"
faucetBrass04,blocks,Block,KgNone,"Латунный смеситель"
feetSize,UI,Menu UMA,KgNone,"Размер стоп"
fencesGroupDesc,blocks,Block,KgNone,"Заборы и перила помогут держать соседей вдали. До тех пор, пока они не превратились в зомби. Тем не менее, все ещё могут быть полезны, чтобы не дать вам упасть с высоты."
firstAid,buffs,Buff,KgNone,"Первая помощь"
firstAidDesc,buffs,Buff,KgNone,"Вы использовали медицинский бинт и сейчас исцеляетесь."
firstAidKitSchematic,items,Book,KgNone,"Схема аптечки"
firstAidKitSchematicDesc,items,Book,KgNone,"После изучения этой схемы вы научитесь изготавливать аптечки."
firstAidLarge,buffs,Buff,KgNone,"Первая помощь"
firstAidLargeDesc,buffs,Buff,KgNone,"Вы использовали аптечку и сейчас исцеляетесь."
firstAidLargeTooltip,buffs,Buff,KgNone,"Вы использовали аптечку и сейчас исцеляетесь."
firstAidTooltip,buffs,Buff,KgNone,"Вы использовали аптечку и сейчас исцеляетесь."
flagPoleWhiteRiver,blocks,Block,New,"Флагшток «белая река»"
flagstoneArch,blocks,Block,New,"Плитняк (арка 2м)"
flagstoneArch3m,blocks,Block,New,"Плитняк (арка 3м/угол)"
flagstoneArch3m_center,blocks,Block,New,"Плитняк (арка 3м/середина)"
flagstoneArch3m_tip,blocks,Block,New,"Плитняк (арка 3м/верх)"
flagstoneArrowSlitHalf,blocks,Block,New,"Плитняк (бойница)"
flagstoneBlock,blocks,Block,KgNone,"Плитняк (блок)"
flagstoneCNRFull,blocks,Block,New,"Плитняк (полный угол)"
flagstoneCNRInside,blocks,Block,New,"Плитняк (внутр. Угол)"
flagstoneCNRRamp,blocks,Block,New,"Плитняк (рампа/угол)"
flagstoneCNRRampFiller,blocks,Block,New,"Плитняк (рампа/угол/наполнитель)"
flagstoneCTRpole,blocks,Block,New,"Плитняк (столб/центр)"
flagstoneGable,blocks,Block,KgNone,"Плитняк (щипец)"
flagstoneGableInvertedHalf,blocks,Block,New,"Плитняк (щипец/обратный/половина)"
flagstoneGableInvertedQuarter,blocks,Block,New,"Плитняк (щипец/обратный/четверть)"
flagstoneGableInvertedSteep,blocks,Block,New,"Плитняк (щипец/обратный/отвес)"
flagstoneGableQuarter,blocks,Block,New,"Плитняк (щипец/четверть)"
flagstoneGroupDesc,blocks,Block,EnChanged,"Плитняк прост в изготовлении на ранних стадиях. Улучшается и ремонтируется с помощью cobblestone rocks. Далее улучшается бетонной смесью и другим."
flagstoneHalf,blocks,Block,New,"Плитняк (1/2 блока)"
flagstonePillar100,blocks,Block,New,"Плитняк (колонна 100)"
flagstonePillar50,blocks,Block,New,"Плитняк (колонна 50)"
flagstonePlate,blocks,Block,New,"Плитняк (плита)"
flagstonePlateOffset,blocks,Block,New,"Плитняк (плита/смещение)"
flagstonePole,blocks,Block,New,"Плитняк (столб)"
flagstonePyramid,blocks,Block,New,"Плитняк (пирамида)"
flagstoneQuarterCNR,blocks,Block,New,"Плитняк (1/4 угла)"
flagstoneQuarterCNR3Way,blocks,Block,New,"Плитняк (1/4 угла/3 направления)"
flagstoneQuarterSCtr,blocks,Block,New,"Плитняк (1/4 размера/центр)"
flagstoneQuarterTeeSCtr,blocks,Block,New,"Плитняк (1/4 размера/центр/Т)"
flagstoneRamp,blocks,Block,EnChanged,"Плитняк (рампа)"
flagstoneStairs25,blocks,Block,KgNone,"Плитняк (ступеньки)"
flagstoneStairs25CornerCNR,blocks,Block,New,"Плитняк (ступеньки/угол)"
flagstoneStairs50,blocks,Block,New,"Плитняк (ступеньки 1/2)"
flagstoneWedge,blocks,Block,New,"Плитняк (клин)"
flagstoneWedgeCNRInsideBottom,blocks,Block,New,"Плитняк (клин/внутр. Угол/низ)"
flagstoneWedgeCNRInsideSteepBase,blocks,Block,New,"Плитняк (клин/отвес/внутр. угол/основа)"
flagstoneWedgeCNRInsideSteepTop,blocks,Block,New,"Плитняк (клин/отвес/внутр. угол/верх)"
flagstoneWedgeCNRInsideTop,blocks,Block,New,"Плитняк (клин/внутр. угол/верх)"
flagstoneWedgeCNRSteepBase,blocks,Block,New,"Плитняк (клин/отвес/угол/основа)"
flagstoneWedgeCNRSteepTop,blocks,Block,New,"Плитняк (клин/отвес/угол/верх)"
flagstoneWedgeIncline,blocks,Block,New,"Плитняк (клин/наклон)"
flagstoneWedgeStairs,blocks,Block,New,"Плитняк (клин/ступеньки)"
flagstoneWedgeTip,blocks,Block,New,"Плитняк (клин/кончик)"
flagstoneWedgeTipCNRFullBottom,blocks,Block,New,"Плитняк (клин/полный угол/низ)"
flagstoneWedgeTipCNRFullTop,blocks,Block,New,"Плитняк (клин/полный угол/верх)"
flagstoneWedgeTipStairs,blocks,Block,New,"Плитняк (клин/кончик/ступеньки)"
flameTrap,blocks,Block,New,"Огненная ловушка"
flamethrowerTrap,blocks,Electricity,New,"Ловушка-огнемёт"
flamethrowerTrapDesc,blocks,Electricity,New,"Поджигает всё под струёй при подачи питания."
flannelShirt,items,Clothes,New,"Фланелевая рубашка"
flannelShirtRed,items,Clothes,New,"Красная фланелевая рубашка"
flashlightDecor,blocks,Block,New,"Фонарь (ИОМ)"
foodBaconAndEggs,items,Food,KgNone,"Бекон и яйца"
foodBaconAndEggsDesc,items,Food,EnChanged GrChanged,"Бекон и яйца хорошенько насытит вас и ускорит улучшение состояния. Холестерин - это наименьшая из ваших проблем сейчас."
foodBakedPotato,items,Food,KgNone,"Печёный картофель"
foodBakedPotatoDesc,items,Food,KgNone EnChanged,"Питательный печёный картофель полон углеводов. Также придётся по вкусу домоседам."
foodBlueberryPie,items,Food,KgNone,"Черничный пирог"
foodBlueberryPieDesc,items,Food,KgNone EnChanged,"Этот приготовленный своими руками черничный пирог хорошо насыщает и улучшает состояние. М-м-м... такой же вкусный, как бабушкин."
foodBoiledMeat,items,Food,KgNone,"Варёное мясо"
foodBoiledMeatDesc,items,Food,EnChanged,"Хотя оно и не такое вкусное, как жареное мясо, но варка - эффективный способ приготовления пищи."
foodCanBeef,items,Food,KgNone,"Большой говяжий паёк"
foodCanBeefDesc,items,Food,KgNone,"Это, конечно, не из любимой закусочной, но эта консервированная говядина насытит вас. Приятного аппетита!"
foodCanCatfood,items,Food,KgNone,"Консервированный кошачий корм"
foodCanCatfoodDesc,items,Food,KgNone,"Банка кошачьей еды - настоящее лакомство для кошек. Вы ведь тоже его пробовали, не так ли?"
foodCanChicken,items,Food,KgNone,"Куриный паёк"
foodCanChickenDesc,items,Food,KgNone,"На вкус как курица. Ну, старая синтетическая курица с грязью."
foodCanChili,items,Food,KgNone,"Консервированный чили"
foodCanChiliDesc,items,Food,KgNone,"Ешьте чили спокойно, но следите за жгучим послевкусием пако."
foodCanDogfood,items,Food,KgNone,"Консервированный собачий корм"
foodCanDogfoodDesc,items,Food,KgNone,"Вы всегда хотели почувствовать себя собакой. Ну так вперёд!"
foodCanHam,items,Food,KgNone,"Консервированная ветчина"
foodCanHamDesc,items,Food,KgNone,"Консервированная высококачественная ветчина от «Шамуэй», лидера по продаже мясных продуктов. Завтрак чемпионов."
foodCanLamb,items,Food,KgNone,"Бараний паёк"
foodCanLambDesc,items,Food,KgNone,"Здорово, когда миру пришёл конец, а у вас есть бараний паёк. "
