Key,Source,Context,Changes,English
goGameNameDesc,UI,Menu,KgNone,"Name of the game, used for saving and displaying on the Game Browser (if hosting a public game). Also controls random foliage placement."
goGameWorld,UI,Menu,KgNone,"Game World"
goGameWorldDesc,UI,Menu,KgNone,"Choose the world you want to play on."
goHigh,UI,Menu,KgNone,"High"
goInfinite,UI,Menu,KgNone,"Infinite"
goIp,UI,Menu,KgNone,"Server IP"
goIpDesc,UI,Menu,KgNone,"IP address of the server."
goLandClaimDeadZone,UI,Menu,GrChanged,"Claim Deadzone"
goLandClaimDeadZoneDesc,UI,Menu,KgNone,"The edge of new land claims cannot be placed closer than this number of blocks from the edge of an enemy player's land claim."
goLandClaimDeadZoneValue,UI,Menu,KgNone,"{0} block"
goLandClaimDeadZoneValues,UI,Menu,KgNone,"{0} blocks"
goLandClaimDecayMode,UI,Menu,KgNone,"Claim Decay Mode"
goLandClaimDecayModeDesc,UI,Menu,KgNone,"How a land claim's hardness modifier decays over time."
goLandClaimDecayModeFast,UI,Menu,KgNone,"Fast"
goLandClaimDecayModeNone,UI,Menu,KgNone,"None"
goLandClaimDecayModeSlow,UI,Menu,KgNone,"Slow"
goLandClaimDecayModeValue,UI,Menu,KgNone,"{0}"
goLandClaimDecayModeValues,UI,Menu,KgNone,"{0}"
goLandClaimExpiryTime,UI,Menu,KgNone,"Claim Duration"
goLandClaimExpiryTimeDesc,UI,Menu,KgNone,"The number of days a player can be offline before their land claims expire."
goLandClaimExpiryTimeValue,UI,Menu,KgNone,"{0} day"
goLandClaimExpiryTimeValues,UI,Menu,KgNone,"{0} days"
goLandClaimNoDeadzone,UI,Menu,KgNone,"No deadzone"
goLandClaimOfflineDurabilityModifier,UI,Menu,KgNone,"Claim Health Offline"
goLandClaimOfflineDurabilityModifierDesc,UI,Menu,KgNone,"The hardness modifier applied to land claims for players who are currently offline."
goLandClaimOfflineDurabilityModifierValue,UI,Menu,KgNone,"{0}x"
goLandClaimOfflineDurabilityModifierValues,UI,Menu,KgNone,"{0}x"
goLandClaimOnlineDurabilityModifier,UI,Menu,KgNone,"Claim Health Online"
goLandClaimOnlineDurabilityModifierDesc,UI,Menu,KgNone,"The hardness modifier applied to land claims for players who are currently online."
goLandClaimOnlineDurabilityModifierValue,UI,Menu,KgNone,"{0}x"
goLandClaimOnlineDurabilityModifierValues,UI,Menu,KgNone,"{0}x"
goLandClaimSize,UI,Menu,KgNone,"Claim Size"
goLandClaimSizeDesc,UI,Menu,KgNone,"A land claim grants a hardness modifier to all blocks in your claim area. This hardness modifier applies to any attacks or damage to blocks by enemy players. You can control the size of the horizontal area that is protected by a land claim flagstone and all land claims protect their area vertically from sky to bedrock. For example a land claim size of 7 would protect a 7x7 square area from sky to bedrock."
goLandClaimSizeValue,UI,Menu,KgNone,"{0} block"
goLandClaimSizeValues,UI,Menu,KgNone,"{0} blocks"
goLootAbundance,UI,Menu,KgNone,"Loot Abundance"
goLootAbundanceDesc,UI,Menu,KgNone,"The percentage of loot to spawn in containers and on zombies."
goLootAbundanceValue,UI,Menu,KgNone,"{0}%"
goLootAbundanceValues,UI,Menu,KgNone,"{0}%"
goLootRespawnDays,UI,Menu,KgNone,"Loot Respawn Time"
goLootRespawnDaysDesc,UI,Menu,KgNone,"The number of days for loot to respawn if there are no players around."
goLootRespawnDaysValue,UI,Menu,KgNone,"{0} Day"
goLootRespawnDaysValues,UI,Menu,KgNone,"{0} Days"
goLootTimer,UI,Menu,KgNone,"Loot Timer"
goLootTimerDesc,UI,Menu,KgNone,"This is the amount of time that it will take to open loot containers. Fast is double speed."
goLow,UI,Menu,KgNone,"Low"
goMarkAirDrops,UI,Menu,KgNone,"Mark Air Drops"
goMarkAirDropsDesc,UI,Menu,KgNone,"Sets if existing air drops will show on map and compass."
goMatchLength,UI,Menu,KgNone,"Match Length"
goMatchLengthDesc,UI,Menu,KgNone,"Match Length is the time length in minutes a match will last."
goMaxPlayers,UI,Menu,KgNone,"Max Players"
goMaxPlayersDesc,UI,Menu,KgNone,"Maximum amount of simultaneous players that can join your game."
goMaxSpawnedAnimals,UI,Menu,KgNone,"Max Animals"
goMaxSpawnedAnimalsDesc,UI,Menu,KgNone,"How many animals can be spawned in the world at once."
goMaxSpawnedZombies,UI,Menu,KgNone,"Max Zombies"
goMaxSpawnedZombiesDesc,UI,Menu,KgNone,"How many zombies can be spawned in the world at once."
goMedium,UI,Menu,KgNone,"Medium"
goMinute,UI,Menu,KgNone,"{0} Minute"
goMinutes,UI,Menu,KgNone,"{0} Minutes"
goNightPercentage,UI,Menu,KgNone,"Perc. of Night"
goNightPercentageDesc,UI,Menu,KgNone,"The percentage of night. A percentage of 50% means equal day and night lengths."
goNightPercentageValue,UI,Menu,KgNone,"{0}%"
goNightPercentageValues,UI,Menu,KgNone,"{0}%"
goNoTimer,UI,Menu,KgNone,"None"
goNone,UI,Menu,KgNone,"Nothing"
goNormal,UI,Menu,KgNone,"Normal"
goOff,UI,Menu,KgNone,"Off"
goOn,UI,Menu,KgNone,"On"
goPartySharedKillRange,UI,Menu,New,"Party Shared Kill Range"
goPartySharedKillRangeDesc,UI,Menu,New,"The range you must be within to share kill xp and quest kills."
goPartySharedKillRangeValues,UI,Menu,New,"{0} M"
goPassword,UI,Menu,KgNone,"Game Password"
goPasswordDesc,UI,Menu,KgNone,"If set, players will have to enter this password to enter the game."
goPasswordProtected,UI,Menu,KgNone,"Password protected"
goPasswordProtectedDesc,UI,Menu,KgNone,"Does the server have a password set?"
goPersistentCharacters,UI,Menu,KgNone,"Persistent Profiles"
goPersistentCharactersDesc,UI,Menu,KgNone,"Players must keep their profile they first connected with when set to on. Off allows changing your player profile."
goPing,UI,Menu,KgNone,"Ping"
goPingDesc,UI,Menu,KgNone,"Latency of connection to the server."
goPingVal,UI,Menu,KgNone,"{0} ms"
goPingVals,UI,Menu,KgNone,"{0} ms"
goPlayer,UI,Menu,KgNone,"{0} Player"
goPlayerDamageGiven,UI,Menu,KgNone,"Damage Given"
goPlayerDamageGivenDesc,UI,Menu,KgNone,"This is the amount of damage the player deals to non-player enemies.\nVery Low 50%, Low 75%, Medium 100%, High 150%, Very High 200%"
goPlayerDamageRecieved,UI,Menu,KgNone,"Damage Received"
goPlayerDamageRecievedDesc,UI,Menu,KgNone,"This is the amount of damage the player receives from non-player enemies.\nVery Low 50%, Low 75%, Medium 100%, High 150%, Very High 200%"
goPlayerKillingMode,UI,Menu,New,"Player Killing"
goPlayerKillingModeDesc,UI,Menu,New,"Here you can set which other players a player can harm and kill. Allies and strangers means players who are / are not invited and accepted as someone's ingame allies."
goPlayerKillingModeKillAlliesOnly,UI,Menu,New,"Kill Allies Only"
goPlayerKillingModeKillEveryone,UI,Menu,New,"Kill Everyone"
goPlayerKillingModeKillStrangersOnly,UI,Menu,New,"Kill Strangers Only"
goPlayerKillingModeNoKilling,UI,Menu,New,"No Killing"
goPlayers,UI,Menu,KgNone,"{0} Players"
goPort,UI,Menu,KgNone,"Game Port"
goPortDesc,UI,Menu,KgNone,"The port number others use to connect to your server."
goPublic,UI,Menu,KgNone,"Public/Private"
goPublicDesc,UI,Menu,KgNone,"Sets if game is registered to the Master Game Server so others can find your game."
goPublicOff,UI,Menu,KgNone,"Private Game"
goPublicOn,UI,Menu,KgNone,"Public Game"
goRebuildMap,UI,Menu,KgNone,"Rebuild Map"
goRebuildMap1,UI,Menu,KgNone,"Never"
goRebuildMap2,UI,Menu,KgNone,"End Of Match"
goRebuildMap3,UI,Menu,KgNone,"Hourly"
goRebuildMap4,UI,Menu,KgNone,"Daily"
goRebuildMapDesc,UI,Menu,KgNone,"Map Rebuild Timer."
goRequiresMod,UI,Menu,KgNone,"Requires Mod"
goRequiresModDesc,UI,Menu,KgNone,"Whether the server requires a mod to be installed on the client."
goSecond,UI,Menu,KgNone,"{0} Second"
goSeconds,UI,Menu,KgNone,"{0} Seconds"
goServerTime,UI,Menu,KgNone,"Game time"
goServerTimeDays,UI,Menu,KgNone,"Game time (day)"
goServerTimeDaysDesc,UI,Menu,KgNone,"Current time of the game in in-game days."
goServerTimeDesc,UI,Menu,KgNone,"Current in-game time on the server."
goServerVisibility,UI,Menu,KgNone,"Server Visibility"
goServerVisibility0,UI,Menu,KgNone,"Not Listed"
goServerVisibility1,UI,Menu,KgNone,"Friends Only"
goServerVisibility2,UI,Menu,KgNone,"Public"
goServerVisibilityDesc,UI,Menu,KgNone,"Who should be able to see this server in the server browser?"
goShowFriendPlayerOnMap,UI,Menu,KgNone,"Show friends on map"
goShowFriendPlayerOnMapDesc,UI,Menu,KgNone,"Show markers for friended players on the map."
goShowPlayersOnMap,UI,Menu,KgNone,"Show Friend Icons"
goShowPlayersOnMapDesc,UI,Menu,KgNone,"On:\nShow friends icons on the map.\n\nOff:\nDo not show friends icons on the map."
goStockFiles,UI,Menu,KgNone,"Vanilla Files"
goStockFilesDesc,UI,Menu,KgNone,"Uses the vanilla files like blocks or UI configuration."
goStockSettings,UI,Menu,KgNone,"Vanilla Settings"
goStockSettingsDesc,UI,Menu,KgNone,"Uses the settings as envisioned by the developers."
goToolbelt,UI,Menu,KgNone,"Toolbelt Only"
goUnlimited,UI,Menu,KgNone,"Unlimited"
goVeryHigh,UI,Menu,KgNone,"Very High"
goVeryLow,UI,Menu,KgNone,"Very Low"
goZRAlways,UI,Menu,KgNone,"Always Run"
goZRDefault,UI,Menu,KgNone,"Default"
goZRNever,UI,Menu,KgNone,"Never Run"
goZombiePlayers,UI,Menu,KgNone,"Zombie Players"
goZombiePlayersDesc,UI,Menu,KgNone,"The ability for players to choose to join as a zombie."
goZombiesRun,UI,Menu,KgNone,"Zombies Run"
goZombiesRunDesc,UI,Menu,New,"Sets zombie running and walking conditions. Default is walk day and run night. Note that feral zombies always run regardless of this setting."
goggles,items,Clothes,EnChanged,"Ski Goggles"
gogglesDesc,items,Clothes,EnChanged,"Ski Goggles pimp your look and boost your agility."
goreBlockAnimal,blocks,Block,New,"Decaying Animal Corpse"
goreBlockHumanBones,blocks,Block,New,"Decaying Human Bones"
goreBlockHumanCorpse,blocks,Block,New,"Decaying Human Corpse"
gothBootsBlack,items,Clothes,New,"Black Goth Boots"
gothicPants,items,Clothes,New,"Black Goth Pants"
graveStone01,blocks,Block,KgNone,"Grave Stone 01"
graveStone02,blocks,Block,KgNone,"Grave Stone 02"
graveStone03,blocks,Block,KgNone,"Grave Stone 03"
graveStone04,blocks,Block,KgNone,"Grave Stone 04"
graveStone05,blocks,Block,KgNone,"Grave Stone 05"
graveStone06,blocks,Block,KgNone,"Grave Stone 06"
graveStone07,blocks,Block,KgNone,"Grave Stone 07"
graveStone08,blocks,Block,KgNone,"Grave Stone 08"
gravelWedge,blocks,Block,KgNone,"Gravel Wedge"
greenDrawer,blocks,Block,New,"Drawer (Без добычи)"
groupAmmo,UI,Item stat,New,"Ammunition"
groupAttire,UI,Item stat,New,"Attire"
groupBlocks,UI,Item stat,New,"Block"
groupConsumables,UI,Item stat,New,"Consumable"
groupMelee,UI,Item stat,New,"Melee"
groupRanged,UI,Item stat,New,"Ranged"
groupResources,UI,Item stat,New,"Resource"
gun44Magnum,items,Gun,KgNone,".44 Magnum"
gun44MagnumDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits."
gun44MagnumSchematic,items,Book,KgNone,"Enforcer Magazine"
gun44MagnumSchematicDesc,items,Book,KgNone,"Do you feel lucky? You should. Now you can repair and assemble .44 Magnums which will blow a man's head off."
gunAK47,items,Gun,KgNone,"AK-47 Assault Rifle"
gunAK47Desc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits."
gunAK47Schematic,items,Book,KgNone,"AK-47 Schematic"
gunAK47SchematicDesc,items,Book,KgNone,"Learn how to assemble, repair and augment AK-47 Assault Rifles by reading this schematic."
gunBlunderbuss,items,Gun,KgNone,"Blunderbuss"
gunBlunderbussDesc,items,Gun,EnChanged,"A primitive muzzle loader can be crafted from mainly forged iron. Effective at very close ranges.\nРемонтируется кованым железом."
gunCompoundBow,items,Gun,New,"Compound Bow"
gunCompoundBowDesc,items,Gun,New,"A compound bow does more damage and arrows fly straighter which makes it easier to aim.\nRepair with Repair Kits."
gunCompoundBowSchematic,items,Book,New,"Compound Bow Schematic"
gunCompoundBowSchematicDesc,items,Book,New,"Learn to craft a compound bow by reading this schematic."
gunCrossbow,items,Gun,KgNone,"Crossbow"
gunCrossbowDesc,items,Gun,EnChanged,"A crossbow is slow to reload but does more damage than a bow.\nУдерживайте кнопку перезарядки для смены типа боеприпасов.\nРемонтируется кованым железом."
gunCrossbowSchematic,items,Book,KgNone,"Crossbow Schematic"
gunCrossbowSchematicDesc,items,Book,KgNone,"Learn to craft a crossbow by reading this schematic."
gunHuntingRifle,items,Gun,KgNone,"Hunting Rifle"
gunHuntingRifleDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits."
gunHuntingRifleSchematic,items,Book,KgNone,"Hunting Rifle Schematic"
gunHuntingRifleSchematicDesc,items,Book,KgNone,"Learn how to repair and assemble hunting rifles by reading this schematic."
gunMR10,items,Gun,KgNone,"Marksman Rifle"
gunMR10Desc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits."
gunMR10Schematic,items,Book,KgNone,"MR-10 Schematic"
gunMR10SchematicDesc,items,Book,KgNone,"Learn how to assemble, repair and augment precision rifles by reading this schematic."
gunPistol,items,Gun,KgNone,"Pistol"
gunPistolAdmin,items,Tool,New,"Dev: Instant Death Pistol"
gunPistolAdminDesc,items,Tool,New,"When you absolutely positively got to kill every zombie in the room."
gunPistolDesc,items,Gun,EnChanged,"A basic pistol that uses 9mm ammo.\nRepair with Repair Kits."
gunPistolSchematic,items,Book,KgNone,"Pistol Book"
gunPistolSchematicDesc,items,Book,KgNone,"Read the pistol book to learn how to assemble, repair and augment 9mm pistols. "
gunPumpShotgun,items,Gun,KgNone,"Shotgun"
gunPumpShotgunDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits."
gunPumpShotgunSawedOffSchematic,items,Book,LEGACY,"Sawed-off Shotgun Schematic"
gunPumpShotgunSawedOffSchematicDesc,items,Book,LEGACY,"Learn how to assemble, repair and augment sawed-off shotguns by reading this schematic."
gunPumpShotgunSchematic,items,Book,KgNone,"Shotgun Schematic"
gunPumpShotgunSchematicDesc,items,Book,EnChanged,"Learn how to assemble, repair and augment shotguns by reading this schematic."
gunRocketLauncher,items,Gun,KgNone,"Rocket Launcher"
gunRocketLauncherDesc,items,Gun,EnChanged,"A Rocket Launcher shoots rocket propelled grenades.\nRepair with Repair Kits."
gunRocketLauncherSchematic,items,Book,KgNone,"Rocket Launcher Schematic"
gunRocketLauncherSchematicDesc,items,Book,KgNone,"Learn how to assemble and repair rocket launchers and craft rocket ammo by reading this schematic."
gunSMG5,items,Gun,KgNone,"SMG-5"
gunSMG5Desc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits."
gunSMG5Schematic,items,Book,KgNone,"SMG-5 Schematic"
gunSMG5SchematicDesc,items,Book,KgNone,"Learn how to assemble, repair and augment Submachine Guns by reading this schematic."
gunToolDiggerAdmin,items,Tool,New,"Dev: Super Digger"
gunToolDiggerAdminDesc,items,Tool,New,"Diggy Diggy Hole."
gunToolNailgun,items,Tool,KgNone,"Nailgun"
gunToolNailgunDesc,items,Tool,KgNone,"The nail gun is the best tool for repairing and upgrading base walls and not a bad weapon to boot if you have nails.\nRepair with Repair Kits."
gunToolNailgunSchematic,items,Book,New,"Nailgun Schematic"
gunToolNailgunSchematicDesc,items,Book,New,"Learn how to repair and assemble nailguns by reading this schematic."
gunWoodenBow,items,Gun,KgNone,"Wooden Bow"
gunWoodenBowDesc,items,Gun,EnChanged GrChanged,"Good for hunting and killing zombies. Uses arrows for ammunition.\nУдерживайте кнопку перезарядки для смены типа боеприпасов.\nRepair with Wood."
gurneyBed,blocks,Block,New,"Gurney"
hairAfro,,Menu,KgNone,"Afro"
hairColor,UI,Menu UMA,KgNone,"Hair Color"
hairDreds,,Menu,KgNone,"Dreads"
hairShaggyHat,,Menu,KgNone,"Shaggy Hat"
handsSize,UI,Menu UMA,KgNone,"Hand Size"
hangingMoss,blocks,Block,KgNone,"Hanging Moss"
hangover,buffs,Buff,KgNone,"Hangover"
hangoverDesc,buffs,Buff,KgNone,"You have a hangover. Now you know for how long and you wish you didn't."
hangoverTooltip,buffs,Buff,KgNone,"You have a hangover."
hayBaleBlock,blocks,Block,KgNone,"Hay Bale"
hayBaleBlockDesc,blocks,Block,KgNone,"Hay bales let you land safely and without breaking any important bones in your body."
hazmatBoots,items,Clothes,KgNone,"Hazmat Boots"
hazmatClothesGroupDesc,items,Clothes,KgNone,"Hazmat gear not only protects you from radiation, it can keep you dry and reasonably warm."
hazmatGloves,items,Clothes,KgNone,"Hazmat Gloves"
hazmatMask,items,Clothes,KgNone,"Hazmat Mask"
hazmatPants,items,Clothes,KgNone,"Hazmat Pants"
hazmatShirt,items,Clothes,EnChanged,"Hazmat Jacket"
headSize,UI,Menu UMA,KgNone,"Head Size"
headWidth,UI,Menu UMA,KgNone,"Head Width"
healHealthMax,buffs,Buff,New,"First Aid"
healHealthMaxDesc,buffs,Buff,New,"You've dressed your wounds and are recovering your maximum heatlh."
healStaminaMax,buffs,Buff,New,"Food"
healStaminaMaxDesc,buffs,Buff,New,"You've ate some food and are recovering your maximum stamina."
heat1,buffs,Buff,KgNone,"Heat Stroke 1"
heat1Desc,buffs,Buff,KgNone,"You're experiencing Heat Stroke Stage 1. You should rest, find water or shelter. With a heat stroke you will dehydrate faster."
heat1Tooltip,buffs,Buff,KgNone,"You're experiencing Heat Stroke Stage 1. You should rest, find water or shelter."
heat2,buffs,Buff,KgNone,"Heat Stroke 2"
heat2Desc,buffs,Buff,KgNone,"You're experiencing Heat Stroke Stage 2. You must rest, find water or shelter or you'll die. With a heat stroke you will dehydrate faster."
heat2Tooltip,buffs,Buff,KgNone,"You're experiencing Heat Stroke Stage 2. You must rest, find water or shelter or you will die."
heatVent,blocks,Block,New,"Heat Vent"
heatVentIndustrial,blocks,Block,New,"Heat Vent Industrial"
height,UI,Menu UMA,KgNone,"Height"
hiddenSafePaintingBen,blocks,Block,New,"Painting: Ben (Hidden Safe)"
hiddenSafePaintingDerek,blocks,Block,New,"Painting: Derek (Hidden Safe)"
